138		35		102		1		0		12.016		12.016		0		0		0
139		36		105		1		0		13.095		13.095		0		0		0
163		102		60		1		0		12.4934		12.4934		0		0		0
65		94		73		1		0		13.1782		13.1782		0		0		0
186		5		119		1		0		13.4141		13.4141		0		0		0
105		8		119		1		0		13.7507		13.7507		0		0		0
28		93		75		1		0		13.3228		13.3228		0		0		0
179		91		78		1		0		13.3168		13.3168		0		0		0
25		98		70		1		0		13.733		13.733		0		0		0
77		78		92		1		0		12.9365		12.9365		0		0		0
132		74		96		1		0		14.0779		14.0779		0		0		0
155		96		74		1		20		12.1211		14.1211		1		1		0
174		95		77		1		10		12.2287		14.2287		0		1		1
45		74		99		1		20		12.36		14.36		2		0		0
21		103		69		1		20		12.3976		14.3976		0		2		0
111		107		63		1		10		12.4169		14.4169		0		0		2
19		8		124		1		30		12.4258		14.4258		2		0		0
103		76		99		1		10		12.4808		14.4808		2		0		0
55		4		125		1		30		12.5064		14.5064		1		0		1
69		80		97		1		20		12.5734		14.5734		1		0		1
147		77		100		1		20		12.621		14.621		0		0		2
57		35		123		1		10		12.7883		14.7883		1		1		1
78		110		66		1		30		12.8281		14.8281		0		0		2
173		111		66		1		20		12.9139		14.9139		0		2		0
33		129		9		1		30		12.9314		14.9314		2		0		0
31		84		99		1		20		12.9834		14.9834		1		1		0
104		127		28		1		20		13.005		15.005		0		0		2
42		109		71		1		20		13.0085		15.0085		1		0		1
149		127		29		1		20		13.0269		15.0269		1		1		0
26		112		67		1		20		13.0511		15.0511		0		0		2
190		131		11		1		10		13.1461		15.1461		0		1		1
150		91		95		1		30		13.1552		15.1552		0		2		0
158		14		131		1		20		13.1746		15.1746		1		1		0
64		32		128		1		30		13.1939		15.1939		1		0		1
128		2		132		1		40		13.2015		15.2015		0		2		0
32		113		69		1		10		13.2401		15.2401		0		1		1
86		112		71		1		20		13.2608		15.2608		1		1		0
198		130		27		1		20		13.2774		15.2774		0		0		2
121		86		102		1		10		13.3417		15.3417		1		1		1
81		113		71		1		10		13.3454		15.3454		0		1		1
137		133		12		1		40		13.354		15.354		0		1		1
115		39		128		1		20		13.381		15.381		2		0		0
125		132		24		1		10		13.4164		15.4164		0		1		1
99		10		134		1		10		13.4373		15.4373		1		0		1
