168		63		100		1		0		12.6363		12.6363		0		0		0
201		85		85		1		0		13.8547		13.8547		0		0		0
41		63		103		1		0		12.674		12.674		0		0		0
86		37		115		1		0		13.4353		13.4353		0		0		0
16		101		68		1		0		13.9253		13.9253		0		0		0
45		115		41		1		0		14.0644		14.0644		0		0		0
36		98		75		1		0		13.9921		13.9921		0		0		0
181		18		123		1		0		12.8655		12.8655		0		0		0
81		123		19		1		0		14.1717		14.1717		0		0		0
39		60		111		1		0		13.9213		13.9213		0		0		0
178		75		103		1		0		14.3062		14.3062		0		0		0
191		126		20		1		0		14.1864		14.1864		0		0		0
52		90		91		1		0		14.6706		14.6706		0		0		0
42		91		91		1		0		14.8199		14.8199		0		0		0
22		94		89		1		0		14.9096		14.9096		0		0		0
108		91		71		0		0		13.17		13.17		0		0		0
148		104		51		0		0		13.4354		13.4354		0		0		0
55		105		49		0		0		13.5751		13.5751		0		0		0
167		60		115		1		20		12.9711		14.9711		1		1		0
196		114		63		1		10		13.025		15.025		2		0		0
135		70		110		1		20		13.0384		15.0384		1		1		0
195		130		16		1		20		13.0981		15.0981		1		0		1
21		131		4		1		20		13.1061		15.1061		1		1		1
80		111		70		1		10		13.1229		15.1229		0		2		0
157		113		67		1		20		13.137		15.137		0		1		1
66		104		82		1		10		13.2439		15.2439		1		1		0
23		70		113		1		10		13.2925		15.2925		0		0		2
184		106		81		1		10		13.3405		15.3405		1		0		1
186		14		133		1		10		13.3735		15.3735		1		0		1
88		83		105		1		20		13.3843		15.3843		0		0		2
79		66		117		1		20		13.4332		15.4332		0		1		1
4		111		78		1		10		13.5665		15.5665		0		1		1
57		4		137		1		20		13.7058		15.7058		0		1		1
192		72		117		1		10		13.7379		15.7379		0		1		1
190		123		64		1		10		13.8654		15.8654		0		1		1
164		86		109		1		20		13.8842		15.8842		1		1		0
103		62		125		1		30		13.9531		15.9531		1		0		1
151		73		119		1		30		13.9607		15.9607		1		1		0
9		67		123		1		10		14.0064		16.0064		1		1		1
44		77		117		1		20		14.0064		16.0064		0		0		2
155		95		103		1		10		14.0121		16.0121		0		0		2
169		94		104		1		30		14.0186		16.0186		0		1		1
99		62		128		1		30		14.2225		16.2225		0		1		1
77		66		131		1		20		14.6687		16.6687		0		0		2
200		129		77		1		20		15.0233		17.0233		0		2		0
152		79		128		1		10		15.0416		17.0416		0		1		1
70		86		124		1		20		15.0904		17.0904		0		0		2
76		98		116		1		10		15.1855		17.1855		0		2		0
182		92		123		1		20		15.36		17.36		1		1		0
173		95		121		1		30		15.3838		17.3838		2		0		0
98		81		135		1		40		15.7436		17.7436		0		2		0
32		96		138		1		10		16.8107		18.8107		1		1		0
