1		70		70		0		0		0		100000		0		0		0
77		9		19		1		15		2.10238		4.10238		1		1		1
36		32		6		1		29		3.25576		5.25576		1		1		0
98		33		0		1		35		3.3		5.3		2		0		0
95		34		20		1		14		3.94462		5.94462		1		1		1
29		39		13		1		3		4.11096		6.11096		0		2		0
101		12		48		1		18		4.94773		6.94773		0		0		2
55		13		48		1		12		4.97293		6.97293		0		1		1
34		42		29		1		13		5.10392		7.10392		1		1		1
37		41		36		1		19		5.45619		7.45619		0		2		0
3		26		50		1		16		5.6356		7.6356		0		1		1
64		32		52		1		17		6.10573		8.10573		0		0		2
63		54		33		1		27		6.32851		8.32851		1		1		0
4		30		57		1		16		6.44127		8.44127		0		1		1
83		36		54		1		27		6.48999		8.48999		1		1		1
5		29		60		1		10		6.66408		8.66408		0		1		1
75		48		47		1		20		6.71789		8.71789		0		2		0
53		61		34		1		23		6.98355		8.98355		2		0		0
13		20		69		1		9		7.18401		9.18401		0		1		1
35		44		58		1		12		7.28011		9.28011		1		1		0
88		34		72		1		9		7.96241		9.96241		0		0		2
82		83		12		1		20		8.3863		10.3863		1		0		1
31		10		86		1		18		8.65794		10.6579		0		1		1
26		37		79		1		13		8.72353		10.7235		1		1		0
21		8		87		1		18		8.7367		10.7367		2		0		0
40		83		38		1		15		9.12853		11.1285		1		1		0
50		89		24		1		19		9.21792		11.2179		2		0		0
73		88		29		1		33		9.26553		11.2655		0		2		0
84		16		92		1		12		9.33809		11.3381		0		0		2
57		86		40		1		34		9.48472		11.4847		0		1		1
71		47		83		1		17		9.53834		11.5383		2		0		0
52		98		4		1		32		9.80816		11.8082		0		2		0
42		81		57		1		13		9.90454		11.9045		0		1		1
81		71		70		1		8		9.97046		11.9705		1		0		1
48		90		44		1		1		10.018		12.018		0		2		0
