29		39		13		1		0		4.11096		4.11096		0		0		0
107		23		39		1		0		4.52769		4.52769		0		0		0
101		12		48		1		0		5.99793		5.99793		0		0		0
37		41		36		1		0		5.45619		5.45619		0		0		0
3		26		50		1		0		7.25516		7.25516		0		0		0
64		32		52		1		0		6.10573		6.10573		0		0		0
63		54		33		1		0		7.06437		7.06437		0		0		0
111		16		62		1		0		7.81292		7.81292		0		0		0
180		60		23		1		0		7.03173		7.03173		0		0		0
4		30		57		1		0		6.44127		6.44127		0		0		0
83		36		54		1		0		6.48999		6.48999		0		0		0
118		65		0		1		0		6.5		6.5		0		0		0
5		29		60		1		0		7.51815		7.51815		0		0		0
75		48		47		1		0		6.85945		6.85945		0		0		0
159		54		41		1		0		6.78012		6.78012		0		0		0
166		28		62		1		0		6.86696		6.86696		0		0		0
53		61		34		1		0		8.27195		8.27195		0		0		0
1		70		70		0		0		0		0		0		0		0
136		4		71		1		31		7.11126		9.11126		1		0		1
13		20		69		1		24		7.18401		9.18401		1		1		1
110		18		70		1		20		7.22772		9.22772		0		1		1
35		44		58		1		15		7.28011		9.28011		2		0		0
132		66		40		1		16		7.71751		9.71751		1		1		0
88		34		72		1		33		7.96241		9.96241		1		1		0
145		60		54		1		8		8.07217		10.0722		0		2		0
114		37		73		1		23		8.18413		10.1841		1		0		1
112		61		57		1		20		8.34865		10.3487		0		1		1
82		83		12		1		4		8.3863		10.3863		0		0		2
171		12		84		1		27		8.48528		10.4853		1		1		0
31		10		86		1		10		8.65794		10.6579		0		1		1
26		37		79		1		43		8.72353		10.7235		1		1		0
21		8		87		1		1		8.7367		10.7367		1		1		0
200		81		36		1		19		8.86397		10.864		1		1		0
176		90		14		1		20		9.10824		11.1082		2		0		0
40		83		38		1		29		9.12853		11.1285		1		1		0
50		89		24		1		21		9.21792		11.2179		1		1		1
73		88		29		1		8		9.26553		11.2655		1		1		1
84		16		92		1		3		9.33809		11.3381		1		0		1
121		92		22		1		24		9.45939		11.4594		0		2		0
57		86		40		1		32		9.48472		11.4847		2		0		0
164		54		78		1		12		9.48683		11.4868		2		0		0
71		47		83		1		18		9.53834		11.5383		1		1		1
154		35		90		1		20		9.6566		11.6566		0		1		1
117		89		39		1		23		9.717		11.717		0		1		1
173		97		12		1		7		9.77394		11.7739		0		2		0
52		98		4		1		24		9.80816		11.8082		1		0		1
181		29		94		1		18		9.83717		11.8372		0		1		1
149		58		80		1		18		9.8813		11.8813		1		1		0
42		81		57		1		10		9.90454		11.9045		0		0		2
190		5		99		1		20		9.91262		11.9126		0		0		2
81		71		70		1		9		9.97046		11.9705		2		0		0
