131		57		59		1		0		8.98208		8.98208		0		0		0
91		83		12		1		0		10.3321		10.3321		0		0		0
188		61		59		1		0		8.48646		8.48646		0		0		0
164		62		58		1		0		8.48999		8.48999		0		0		0
29		63		57		1		0		9.02456		9.02456		0		0		0
154		67		55		1		0		8.66833		8.66833		0		0		0
61		8		87		1		0		8.7367		8.7367		0		0		0
151		64		61		1		0		9.35511		9.35511		0		0		0
4		84		36		1		0		9.98211		9.98211		0		0		0
179		89		24		1		0		10.3842		10.3842		0		0		0
137		84		39		1		0		9.951		9.951		0		0		0
37		88		29		1		0		10.1251		10.1251		0		0		0
44		86		36		1		0		10.1284		10.1284		0		0		0
181		86		37		1		0		9.58943		9.58943		0		0		0
111		92		22		1		0		10.0508		10.0508		0		0		0
125		88		35		1		0		11.2751		11.2751		0		0		0
49		87		39		1		0		10.7746		10.7746		0		0		0
175		47		83		1		18		9.53834		11.5383		0		0		2
98		35		90		1		18		9.6566		11.6566		0		1		1
132		89		39		1		10		9.717		11.717		1		1		0
45		97		12		1		16		9.77394		11.7739		0		0		2
8		96		26		1		30		9.94585		11.9459		0		1		1
157		93		36		1		10		9.97246		11.9725		1		1		0
25		90		44		1		10		10.018		12.018		1		1		1
143		78		63		1		27		10.0265		12.0265		1		0		1
180		97		28		1		30		10.096		12.096		1		1		1
84		101		0		1		12		10.1		12.1		1		0		1
16		97		29		1		20		10.1242		12.1242		0		2		0
103		95		35		1		30		10.1242		12.1242		2		0		0
69		99		26		1		24		10.2357		12.2357		2		0		0
184		98		31		1		10		10.2786		12.2786		1		1		0
19		99		28		1		20		10.2883		12.2883		0		2		0
85		28		99		1		10		10.2883		12.2883		1		1		0
65		60		84		1		20		10.3228		12.3228		1		0		1
197		99		34		1		3		10.4676		12.4676		0		2		0
135		35		99		1		10		10.5005		12.5005		0		2		0
96		105		2		1		20		10.5019		12.5019		2		0		0
68		66		82		1		30		10.5262		12.5262		1		0		1
14		18		104		1		30		10.5546		12.5546		0		2		0
117		106		10		1		34		10.6471		12.6471		0		1		1
5		79		72		1		13		10.6888		12.6888		2		0		0
59		35		102		1		20		10.7838		12.7838		1		0		1
200		26		105		1		25		10.8171		12.8171		0		1		1
185		103		34		1		20		10.8467		12.8467		0		1		1
114		34		104		1		12		10.9417		12.9417		2		0		0
81		107		25		1		20		10.9882		12.9882		0		2		0
128		28		107		1		10		11.0603		13.0603		0		0		2
177		32		106		1		13		11.0725		13.0725		1		1		1
192		36		105		1		11		11.1		13.1		1		0		1
31		58		95		1		5		11.1306		13.1306		1		1		0
